,name,sex,births,year
1017,Homer,M,205,1880
1018,Jack,M,204,1880
1019,Leonard,M,200,1880
1020,Horace,M,199,1880
1021,Marion,M,189,1880
1022,Philip,M,186,1880
1023,Allen,M,184,1880
1024,Archie,M,183,1880
1025,Stephen,M,176,1880
1026,Chester,M,168,1880
1027,Willis,M,166,1880
1028,Raymond,M,165,1880
1029,Rufus,M,163,1880
1030,Warren,M,158,1880
1031,Jessie,M,154,1880
1032,Milton,M,149,1880
1033,Alex,M,147,1880
1034,Leo,M,147,1880
1035,Julius,M,143,1880
1036,Ray,M,142,1880
1037,Sidney,M,142,1880
1038,Bernard,M,140,1880
1039,Dan,M,140,1880
1040,Jerry,M,136,1880
1041,Calvin,M,134,1880
1042,Perry,M,134,1880
1043,Dave,M,131,1880
1044,Anthony,M,130,1880
1045,Eddie,M,129,1880
1046,Amos,M,128,1880
1047,Dennis,M,128,1880
1048,Clifford,M,127,1880
1049,Leroy,M,124,1880
1050,Wesley,M,123,1880
1051,Alonzo,M,122,1880
1052,Garfield,M,122,1880
1053,Franklin,M,120,1880
1054,Emil,M,119,1880
1055,Leon,M,118,1880
1056,Nathan,M,114,1880
1057,Harold,M,113,1880
1058,Matthew,M,113,1880
1059,Levi,M,112,1880
1060,Moses,M,111,1880
1061,Everett,M,110,1880
1062,Lester,M,109,1880
1063,Winfield,M,108,1880
1064,Adam,M,104,1880
1065,Lloyd,M,104,1880
1066,Mack,M,104,1880
1067,Fredrick,M,103,1880
1068,Jay,M,103,1880
1069,Jess,M,103,1880
1070,Melvin,M,103,1880
1071,Noah,M,103,1880
1072,Aaron,M,102,1880
1073,Alvin,M,102,1880
1074,Norman,M,102,1880
1075,Gilbert,M,101,1880
1076,Elijah,M,100,1880
1077,Victor,M,100,1880
1078,Gus,M,99,1880
1079,Nelson,M,99,1880
1080,Jasper,M,98,1880
1081,Silas,M,98,1880
1082,Jake,M,96,1880
1083,Christopher,M,95,1880
1084,Mike,M,95,1880
1085,Percy,M,94,1880
1086,Adolph,M,93,1880
1087,Maurice,M,93,1880
1088,Cornelius,M,92,1880
1089,Felix,M,92,1880
1090,Reuben,M,92,1880
1091,Wallace,M,91,1880
1092,Claud,M,90,1880
1093,Roscoe,M,90,1880
1094,Sylvester,M,89,1880
1095,Earnest,M,88,1880
1096,Hiram,M,88,1880
1097,Otis,M,88,1880
1098,Simon,M,88,1880
1099,Willard,M,88,1880
1100,Irvin,M,86,1880
1101,Mark,M,85,1880
1102,Jose,M,84,1880
1103,Wilbur,M,82,1880
1104,Abraham,M,81,1880
1105,Virgil,M,81,1880
1106,Clinton,M,79,1880
1107,Elbert,M,79,1880
1108,Leslie,M,79,1880
1109,Marshall,M,78,1880
1110,Owen,M,78,1880
1111,Wiley,M,78,1880
1112,Anton,M,77,1880
1113,Morris,M,77,1880
1114,Manuel,M,75,1880
1115,Phillip,M,75,1880
1116,Augustus,M,74,1880
1117,Emmett,M,74,1880
1118,Eli,M,73,1880
1119,Nicholas,M,73,1880
1120,Wilson,M,72,1880
1121,Alva,M,70,1880
1122,Harley,M,70,1880
1123,Newton,M,70,1880
1124,Timothy,M,70,1880
1125,Marvin,M,69,1880
1126,Ross,M,69,1880
1127,Curtis,M,68,1880
1128,Edmund,M,67,1880
1129,Jeff,M,66,1880
1130,Elias,M,65,1880
1131,Harrison,M,65,1880
1132,Stanley,M,65,1880
1133,Columbus,M,64,1880
1134,Lon,M,64,1880
1135,Ora,M,64,1880
1136,Ollie,M,63,1880
1137,Pearl,M,62,1880
1138,Russell,M,62,1880
1139,Solomon,M,62,1880
1140,Arch,M,61,1880
1141,Asa,M,60,1880
1142,Clayton,M,60,1880
1143,Enoch,M,60,1880
1144,Irving,M,60,1880
1145,Mathew,M,60,1880
1146,Nathaniel,M,60,1880
1147,Scott,M,60,1880
1148,Hubert,M,59,1880
1149,Lemuel,M,59,1880
1150,Andy,M,58,1880
1151,Ellis,M,58,1880
1152,Emanuel,M,57,1880
1153,Joshua,M,57,1880
1154,Millard,M,56,1880
1155,Vernon,M,56,1880
1156,Wade,M,56,1880
1157,Cyrus,M,54,1880
1158,Miles,M,54,1880
1159,Rudolph,M,54,1880
1160,Sherman,M,54,1880
1161,Austin,M,53,1880
1162,Bill,M,53,1880
1163,Chas,M,53,1880
1164,Lonnie,M,53,1880
1165,Monroe,M,53,1880
1166,Byron,M,52,1880
1167,Edd,M,52,1880
1168,Emery,M,52,1880
1169,Grant,M,52,1880
1170,Jerome,M,52,1880
1171,Max,M,52,1880
1172,Mose,M,52,1880
1173,Steve,M,52,1880
1174,Gordon,M,51,1880
1175,Abe,M,50,1880
1176,Pete,M,50,1880
1177,Chris,M,49,1880
1178,Clark,M,49,1880
1179,Gustave,M,49,1880
1180,Orville,M,49,1880
1181,Lorenzo,M,48,1880
1182,Bruce,M,47,1880
1183,Marcus,M,47,1880
1184,Preston,M,47,1880
1185,Bob,M,46,1880
1186,Dock,M,46,1880
1187,Donald,M,46,1880
1188,Jackson,M,46,1880
1189,Cecil,M,45,1880
1190,Barney,M,44,1880
1191,Delbert,M,44,1880
1192,Edmond,M,44,1880
1193,Anderson,M,43,1880
1194,Christian,M,43,1880
1195,Glenn,M,43,1880
1196,Jefferson,M,43,1880
1197,Luke,M,43,1880
1198,Neal,M,43,1880
1199,Burt,M,42,1880
1200,Ike,M,42,1880
1201,Myron,M,42,1880
1202,Tony,M,42,1880
1203,Conrad,M,41,1880
1204,Joel,M,41,1880
1205,Matt,M,41,1880
1206,Riley,M,41,1880
1207,Vincent,M,41,1880
1208,Emory,M,40,1880
1209,Isaiah,M,40,1880
1210,Nick,M,40,1880
1211,Ezra,M,39,1880
1212,Green,M,39,1880
1213,Juan,M,39,1880
1214,Clifton,M,38,1880
1215,Lucius,M,38,1880
1216,Porter,M,38,1880
1217,Arnold,M,37,1880
1218,Bud,M,37,1880
1219,Jeremiah,M,37,1880
1220,Taylor,M,37,1880
1221,Forrest,M,36,1880
1222,Roland,M,36,1880
1223,Spencer,M,35,1880
1224,Burton,M,34,1880
1225,Don,M,34,1880
1226,Emmet,M,34,1880
1227,Gustav,M,33,1880
1228,Louie,M,33,1880
1229,Morgan,M,33,1880
1230,Ned,M,33,1880
1231,Van,M,33,1880
1232,Ambrose,M,32,1880
1233,Chauncey,M,32,1880
1234,Elisha,M,32,1880
1235,Ferdinand,M,32,1880
1236,General,M,32,1880
1237,Julian,M,32,1880
1238,Kenneth,M,32,1880
1239,Mitchell,M,32,1880
1240,Allie,M,31,1880
1241,Josh,M,31,1880
1242,Judson,M,31,1880
1243,Lyman,M,31,1880
1244,Napoleon,M,31,1880
1245,Pedro,M,31,1880
1246,Berry,M,30,1880
1247,Dewitt,M,30,1880
1248,Ervin,M,30,1880
1249,Forest,M,30,1880
1250,Lynn,M,30,1880
1251,Pink,M,30,1880
1252,Ruben,M,30,1880
1253,Sanford,M,30,1880
1254,Ward,M,30,1880
1255,Douglas,M,29,1880
1256,Ole,M,29,1880
1257,Omer,M,29,1880
1258,Ulysses,M,29,1880
1259,Walker,M,29,1880
1260,Wilbert,M,29,1880
1261,Adelbert,M,28,1880
1262,Benjiman,M,28,1880
1263,Ivan,M,28,1880
1264,Jonas,M,28,1880
1265,Major,M,28,1880
1266,Abner,M,27,1880
1267,Archibald,M,27,1880
1268,Caleb,M,27,1880
1269,Clint,M,27,1880
1270,Dudley,M,27,1880
1271,Granville,M,27,1880
1272,King,M,27,1880
1273,Mary,M,27,1880
1274,Merton,M,27,1880
1275,Antonio,M,26,1880
1276,Bennie,M,26,1880
1277,Carroll,M,26,1880
1278,Freeman,M,26,1880
1279,Josiah,M,26,1880
1280,Milo,M,26,1880
1281,Royal,M,26,1880
1282,Dick,M,25,1880
1283,Earle,M,25,1880
1284,Elza,M,25,1880
1285,Emerson,M,25,1880
1286,Fletcher,M,25,1880
1287,Judge,M,25,1880
1288,Laurence,M,25,1880
1289,Roger,M,25,1880
1290,Seth,M,25,1880
1291,Glen,M,24,1880
1292,Hugo,M,24,1880
1293,Jimmie,M,24,1880
1294,Johnnie,M,24,1880
1295,Neil,M,24,1880
1296,Washington,M,24,1880
1297,Elwood,M,23,1880
1298,Gust,M,23,1880
1299,Harmon,M,23,1880
1300,Jordan,M,23,1880
1301,Simeon,M,23,1880
1302,Wayne,M,23,1880
1303,Wilber,M,23,1880
1304,Clem,M,22,1880
1305,Evan,M,22,1880
1306,Frederic,M,22,1880
1307,Irwin,M,22,1880
1308,Junius,M,22,1880
1309,Lafayette,M,22,1880
1310,Loren,M,22,1880
1311,Madison,M,22,1880
1312,Mason,M,22,1880
1313,Orval,M,22,1880
1314,Abram,M,21,1880
1315,Aubrey,M,21,1880
1316,Elliott,M,21,1880
1317,Hans,M,21,1880
1318,Karl,M,21,1880
1319,Minor,M,21,1880
1320,Wash,M,21,1880
1321,Wilfred,M,21,1880
1322,Allan,M,20,1880
1323,Alphonse,M,20,1880
1324,Dallas,M,20,1880
1325,Dee,M,20,1880
1326,Isiah,M,20,1880
1327,Jason,M,20,1880
1328,Johnny,M,20,1880
1329,Lawson,M,20,1880
1330,Lew,M,20,1880
1331,Micheal,M,20,1880
1332,Orin,M,20,1880
1333,Addison,M,19,1880
1334,Cal,M,19,1880
1335,Erastus,M,19,1880
1336,Francisco,M,19,1880
1337,Hardy,M,19,1880
1338,Lucien,M,19,1880
1339,Randolph,M,19,1880
1340,Stewart,M,19,1880
1341,Vern,M,19,1880
1342,Wilmer,M,19,1880
1343,Zack,M,19,1880
1344,Adrian,M,18,1880
1345,Alvah,M,18,1880
1346,Bertram,M,18,1880
1347,Clay,M,18,1880
1348,Ephraim,M,18,1880
1349,Fritz,M,18,1880
1350,Giles,M,18,1880
1351,Grover,M,18,1880
1352,Harris,M,18,1880
1353,Isom,M,18,1880
1354,Jesus,M,18,1880
1355,Johnie,M,18,1880
1356,Jonathan,M,18,1880
1357,Lucian,M,18,1880
1358,Malcolm,M,18,1880
1359,Merritt,M,18,1880
1360,Otho,M,18,1880
1361,Perley,M,18,1880
1362,Rolla,M,18,1880
1363,Sandy,M,18,1880
1364,Tomas,M,18,1880
1365,Wilford,M,18,1880
1366,Adolphus,M,17,1880
1367,Angus,M,17,1880
1368,Arther,M,17,1880
1369,Carlos,M,17,1880
1370,Cary,M,17,1880
1371,Cassius,M,17,1880
1372,Davis,M,17,1880
1373,Hamilton,M,17,1880
1374,Harve,M,17,1880
1375,Israel,M,17,1880
1376,Leander,M,17,1880
1377,Melville,M,17,1880
1378,Merle,M,17,1880
1379,Murray,M,17,1880
1380,Pleasant,M,17,1880
1381,Sterling,M,17,1880
1382,Steven,M,17,1880
1383,Axel,M,16,1880
1384,Boyd,M,16,1880
1385,Bryant,M,16,1880
1386,Clement,M,16,1880
1387,Erwin,M,16,1880
1388,Ezekiel,M,16,1880
1389,Foster,M,16,1880
1390,Frances,M,16,1880
1391,Geo,M,16,1880
1392,Houston,M,16,1880
1393,Issac,M,16,1880
1394,Jules,M,16,1880
1395,Larkin,M,16,1880
1396,Mat,M,16,1880
1397,Morton,M,16,1880
1398,Orlando,M,16,1880
1399,Pierce,M,16,1880
1400,Prince,M,16,1880
1401,Rollie,M,16,1880
1402,Rollin,M,16,1880
1403,Sim,M,16,1880
1404,Stuart,M,16,1880
1405,Wilburn,M,16,1880
1406,Bennett,M,15,1880
1407,Casper,M,15,1880
1408,Christ,M,15,1880
1409,Dell,M,15,1880
1410,Egbert,M,15,1880
1411,Elmo,M,15,1880
1412,Fay,M,15,1880
1413,Gabriel,M,15,1880
1414,Hector,M,15,1880
1415,Horatio,M,15,1880
1416,Lige,M,15,1880
1417,Saul,M,15,1880
1418,Smith,M,15,1880
1419,Squire,M,15,1880
1420,Tobe,M,15,1880
1421,Tommie,M,15,1880
1422,Wyatt,M,15,1880
1423,Alford,M,14,1880
1424,Alma,M,14,1880
1425,Alton,M,14,1880
1426,Andres,M,14,1880
1427,Burl,M,14,1880
1428,Cicero,M,14,1880
1429,Dean,M,14,1880
1430,Dorsey,M,14,1880
1431,Enos,M,14,1880
1432,Howell,M,14,1880
1433,Lou,M,14,1880
1434,Loyd,M,14,1880
1435,Mahlon,M,14,1880
1436,Nat,M,14,1880
1437,Omar,M,14,1880
1438,Oran,M,14,1880
1439,Parker,M,14,1880
1440,Raleigh,M,14,1880
1441,Reginald,M,14,1880
1442,Rubin,M,14,1880
1443,Seymour,M,14,1880
1444,Wm,M,14,1880
1445,Young,M,14,1880
1446,Benjamine,M,13,1880
1447,Carey,M,13,1880
1448,Carlton,M,13,1880
1449,Eldridge,M,13,1880
1450,Elzie,M,13,1880
1451,Garrett,M,13,1880
1452,Isham,M,13,1880
1453,Johnson,M,13,1880
1454,Larry,M,13,1880
1455,Logan,M,13,1880
1456,Merrill,M,13,1880
1457,Mont,M,13,1880
1458,Oren,M,13,1880
1459,Pierre,M,13,1880
1460,Rex,M,13,1880
1461,Rodney,M,13,1880
1462,Ted,M,13,1880
1463,Webster,M,13,1880
1464,West,M,13,1880
1465,Wheeler,M,13,1880
1466,Willam,M,13,1880
1467,Al,M,12,1880
1468,Aloysius,M,12,1880
1469,Alvie,M,12,1880
1470,Anna,M,12,1880
1471,Art,M,12,1880
1472,Augustine,M,12,1880
1473,Bailey,M,12,1880
1474,Benjaman,M,12,1880
1475,Beverly,M,12,1880
1476,Bishop,M,12,1880
1477,Clair,M,12,1880
1478,Cloyd,M,12,1880
1479,Coleman,M,12,1880
1480,Dana,M,12,1880
1481,Duncan,M,12,1880
1482,Dwight,M,12,1880
1483,Emile,M,12,1880
1484,Evert,M,12,1880
1485,Henderson,M,12,1880
1486,Hunter,M,12,1880
1487,Jean,M,12,1880
1488,Lem,M,12,1880
1489,Luis,M,12,1880
1490,Mathias,M,12,1880
1491,Maynard,M,12,1880
1492,Miguel,M,12,1880
1493,Mortimer,M,12,1880
1494,Nels,M,12,1880
1495,Norris,M,12,1880
1496,Pat,M,12,1880
1497,Phil,M,12,1880
1498,Rush,M,12,1880
1499,Santiago,M,12,1880
1500,Sol,M,12,1880
1501,Sydney,M,12,1880
1502,Thaddeus,M,12,1880
1503,Thornton,M,12,1880
1504,Tim,M,12,1880
1505,Travis,M,12,1880
1506,Truman,M,12,1880
1507,Watson,M,12,1880
1508,Webb,M,12,1880
1509,Wellington,M,12,1880
1510,Winfred,M,12,1880
1511,Wylie,M,12,1880
1512,Alec,M,11,1880
1513,Basil,M,11,1880
1514,Baxter,M,11,1880
1515,Bertrand,M,11,1880
1516,Buford,M,11,1880
1517,Burr,M,11,1880
1518,Cleveland,M,11,1880
1519,Colonel,M,11,1880
1520,Dempsey,M,11,1880
1521,Early,M,11,1880
1522,Ellsworth,M,11,1880
1523,Fate,M,11,1880
1524,Finley,M,11,1880
1525,Gabe,M,11,1880
1526,Garland,M,11,1880
1527,Gerald,M,11,1880
1528,Herschel,M,11,1880
1529,Hezekiah,M,11,1880
1530,Justus,M,11,1880
1531,Lindsey,M,11,1880
1532,Marcellus,M,11,1880
1533,Olaf,M,11,1880
1534,Olin,M,11,1880
1535,Pablo,M,11,1880
1536,Rolland,M,11,1880
1537,Turner,M,11,1880
1538,Verne,M,11,1880
1539,Volney,M,11,1880
1540,Williams,M,11,1880
1541,Almon,M,10,1880
1542,Alois,M,10,1880
1543,Alonza,M,10,1880
1544,Anson,M,10,1880
1545,Authur,M,10,1880
1546,Benton,M,10,1880
1547,Billie,M,10,1880
1548,Cornelious,M,10,1880
1549,Darius,M,10,1880
1550,Denis,M,10,1880
1551,Dillard,M,10,1880
1552,Doctor,M,10,1880
1553,Elvin,M,10,1880
1554,Emma,M,10,1880
1555,Eric,M,10,1880
1556,Evans,M,10,1880
1557,Gideon,M,10,1880
1558,Haywood,M,10,1880
1559,Hilliard,M,10,1880
1560,Hosea,M,10,1880
1561,Lincoln,M,10,1880
1562,Lonzo,M,10,1880
1563,Lucious,M,10,1880
1564,Lum,M,10,1880
1565,Malachi,M,10,1880
1566,Newt,M,10,1880
1567,Noel,M,10,1880
1568,Orie,M,10,1880
1569,Palmer,M,10,1880
1570,Pinkney,M,10,1880
1571,Shirley,M,10,1880
1572,Sumner,M,10,1880
1573,Terry,M,10,1880
1574,Urban,M,10,1880
1575,Uriah,M,10,1880
1576,Valentine,M,10,1880
1577,Waldo,M,10,1880
1578,Warner,M,10,1880
1579,Wong,M,10,1880
1580,Zeb,M,10,1880
1581,Abel,M,9,1880
1582,Alden,M,9,1880
1583,Archer,M,9,1880
1584,Avery,M,9,1880
1585,Carson,M,9,1880
1586,Cullen,M,9,1880
1587,Doc,M,9,1880
1588,Eben,M,9,1880
1589,Elige,M,9,1880
1590,Elizabeth,M,9,1880
1591,Elmore,M,9,1880
1592,Ernst,M,9,1880
1593,Finis,M,9,1880
1594,Freddie,M,9,1880
1595,Godfrey,M,9,1880
1596,Guss,M,9,1880
1597,Hamp,M,9,1880
1598,Hermann,M,9,1880
1599,Isadore,M,9,1880
1600,Isreal,M,9,1880
1601,Jones,M,9,1880
1602,June,M,9,1880
1603,Lacy,M,9,1880
1604,Lafe,M,9,1880
1605,Leland,M,9,1880
1606,Llewellyn,M,9,1880
1607,Ludwig,M,9,1880
1608,Manford,M,9,1880
1609,Maxwell,M,9,1880
1610,Minnie,M,9,1880
1611,Obie,M,9,1880
1612,Octave,M,9,1880
1613,Orrin,M,9,1880
1614,Ossie,M,9,1880
1615,Oswald,M,9,1880
1616,Park,M,9,1880
1617,Parley,M,9,1880
1618,Ramon,M,9,1880
1619,Rice,M,9,1880
1620,Stonewall,M,9,1880
1621,Theo,M,9,1880
1622,Tillman,M,9,1880
1623,Addie,M,8,1880
1624,Aron,M,8,1880
1625,Ashley,M,8,1880
1626,Bernhard,M,8,1880
1627,Bertie,M,8,1880
1628,Berton,M,8,1880
1629,Buster,M,8,1880
1630,Butler,M,8,1880
1631,Carleton,M,8,1880
1632,Carrie,M,8,1880
1633,Clara,M,8,1880
1634,Clarance,M,8,1880
1635,Clare,M,8,1880
1636,Crawford,M,8,1880
1637,Danial,M,8,1880
1638,Dayton,M,8,1880
1639,Dolphus,M,8,1880
1640,Elder,M,8,1880
1641,Ephriam,M,8,1880
1642,Fayette,M,8,1880
1643,Felipe,M,8,1880
1644,Fernando,M,8,1880
1645,Flem,M,8,1880
1646,Florence,M,8,1880
1647,Ford,M,8,1880
1648,Harlan,M,8,1880
1649,Hayes,M,8,1880
1650,Henery,M,8,1880
1651,Hoy,M,8,1880
1652,Huston,M,8,1880
1653,Ida,M,8,1880
1654,Ivory,M,8,1880
1655,Jonah,M,8,1880
1656,Justin,M,8,1880
1657,Lenard,M,8,1880
1658,Leopold,M,8,1880
1659,Lionel,M,8,1880
1660,Manley,M,8,1880
1661,Marquis,M,8,1880
1662,Marshal,M,8,1880
1663,Mart,M,8,1880
1664,Odie,M,8,1880
1665,Olen,M,8,1880
1666,Oral,M,8,1880
1667,Orley,M,8,1880
1668,Otha,M,8,1880
1669,Press,M,8,1880
1670,Price,M,8,1880
1671,Quincy,M,8,1880
1672,Randall,M,8,1880
1673,Rich,M,8,1880
1674,Richmond,M,8,1880
1675,Romeo,M,8,1880
1676,Russel,M,8,1880
1677,Rutherford,M,8,1880
1678,Shade,M,8,1880
1679,Shelby,M,8,1880
1680,Solon,M,8,1880
1681,Thurman,M,8,1880
1682,Tilden,M,8,1880
1683,Troy,M,8,1880
1684,Woodson,M,8,1880
1685,Worth,M,8,1880
1686,Aden,M,7,1880
1687,Alcide,M,7,1880
1688,Alf,M,7,1880
1689,Algie,M,7,1880
1690,Arlie,M,7,1880
1691,Bart,M,7,1880
1692,Bedford,M,7,1880
1693,Benito,M,7,1880
1694,Billy,M,7,1880
1695,Bird,M,7,1880
1696,Birt,M,7,1880
1697,Bruno,M,7,1880
1698,Burley,M,7,1880
1699,Chancy,M,7,1880
1700,Claus,M,7,1880
1701,Cliff,M,7,1880
1702,Clovis,M,7,1880
1703,Connie,M,7,1880
1704,Creed,M,7,1880
1705,Delos,M,7,1880
1706,Duke,M,7,1880
1707,Eber,M,7,1880
1708,Eligah,M,7,1880
1709,Elliot,M,7,1880
1710,Elton,M,7,1880
1711,Emmitt,M,7,1880
1712,Gene,M,7,1880
1713,Golden,M,7,1880
1714,Hal,M,7,1880
1715,Hardin,M,7,1880
1716,Harman,M,7,1880
1717,Hervey,M,7,1880
1718,Hollis,M,7,1880
1719,Ivey,M,7,1880
1720,Jennie,M,7,1880
1721,Len,M,7,1880
1722,Lindsay,M,7,1880
1723,Lonie,M,7,1880
1724,Lyle,M,7,1880
1725,Mac,M,7,1880
1726,Mal,M,7,1880
1727,Math,M,7,1880
1728,Miller,M,7,1880
1729,Orson,M,7,1880
1730,Osborne,M,7,1880
1731,Percival,M,7,1880
1732,Pleas,M,7,1880
1733,Ples,M,7,1880
1734,Rafael,M,7,1880
1735,Raoul,M,7,1880
1736,Roderick,M,7,1880
1737,Rose,M,7,1880
1738,Shelton,M,7,1880
1739,Sid,M,7,1880
1740,Theron,M,7,1880
1741,Tobias,M,7,1880
1742,Toney,M,7,1880
1743,Tyler,M,7,1880
1744,Vance,M,7,1880
1745,Vivian,M,7,1880
1746,Walton,M,7,1880
1747,Watt,M,7,1880
1748,Weaver,M,7,1880
1749,Wilton,M,7,1880
1750,Adolf,M,6,1880
1751,Albin,M,6,1880
1752,Albion,M,6,1880
1753,Allison,M,6,1880
1754,Alpha,M,6,1880
1755,Alpheus,M,6,1880
1756,Anastacio,M,6,1880
1757,Andre,M,6,1880
1758,Annie,M,6,1880
1759,Arlington,M,6,1880
1760,Armand,M,6,1880
1761,Asberry,M,6,1880
1762,Asbury,M,6,1880
1763,Asher,M,6,1880
1764,Augustin,M,6,1880
1765,Auther,M,6,1880
1766,Author,M,6,1880
1767,Ballard,M,6,1880
1768,Blas,M,6,1880
1769,Caesar,M,6,1880
1770,Candido,M,6,1880
1771,Cato,M,6,1880
1772,Clarke,M,6,1880
1773,Clemente,M,6,1880
1774,Colin,M,6,1880
1775,Commodore,M,6,1880
1776,Cora,M,6,1880
1777,Coy,M,6,1880
1778,Cruz,M,6,1880
1779,Curt,M,6,1880
1780,Damon,M,6,1880
1781,Davie,M,6,1880
1782,Delmar,M,6,1880
1783,Dexter,M,6,1880
1784,Dora,M,6,1880
1785,Doss,M,6,1880
1786,Drew,M,6,1880
1787,Edson,M,6,1880
1788,Elam,M,6,1880
1789,Elihu,M,6,1880
1790,Eliza,M,6,1880
1791,Elsie,M,6,1880
1792,Erie,M,6,1880
1793,Ernie,M,6,1880
1794,Ethel,M,6,1880
1795,Ferd,M,6,1880
1796,Friend,M,6,1880
1797,Garry,M,6,1880
1798,Gary,M,6,1880
1799,Grace,M,6,1880
1800,Gustaf,M,6,1880
1801,Hallie,M,6,1880
1802,Hampton,M,6,1880
1803,Harrie,M,6,1880
1804,Hattie,M,6,1880
1805,Hence,M,6,1880
1806,Hillard,M,6,1880
1807,Hollie,M,6,1880
1808,Holmes,M,6,1880
1809,Hope,M,6,1880
1810,Hyman,M,6,1880
1811,Ishmael,M,6,1880
1812,Jarrett,M,6,1880
1813,Jessee,M,6,1880
1814,Joeseph,M,6,1880
1815,Junious,M,6,1880
1816,Kirk,M,6,1880
1817,Levy,M,6,1880
1818,Mervin,M,6,1880
1819,Michel,M,6,1880
1820,Milford,M,6,1880
1821,Mitchel,M,6,1880
1822,Nellie,M,6,1880
1823,Noble,M,6,1880
1824,Obed,M,6,1880
1825,Oda,M,6,1880
1826,Orren,M,6,1880
1827,Ottis,M,6,1880
1828,Rafe,M,6,1880
1829,Redden,M,6,1880
1830,Reese,M,6,1880
1831,Rube,M,6,1880
1832,Ruby,M,6,1880
1833,Rupert,M,6,1880
1834,Salomon,M,6,1880
1835,Sammie,M,6,1880
1836,Sanders,M,6,1880
1837,Soloman,M,6,1880
1838,Stacy,M,6,1880
1839,Stanford,M,6,1880
1840,Stanton,M,6,1880
1841,Thad,M,6,1880
1842,Titus,M,6,1880
1843,Tracy,M,6,1880
1844,Vernie,M,6,1880
1845,Wendell,M,6,1880
1846,Wilhelm,M,6,1880
1847,Willian,M,6,1880
1848,Yee,M,6,1880
1849,Zeke,M,6,1880
1850,Ab,M,5,1880
1851,Abbott,M,5,1880
1852,Agustus,M,5,1880
1853,Albertus,M,5,1880
1854,Almer,M,5,1880
1855,Alphonso,M,5,1880
1856,Alvia,M,5,1880
1857,Artie,M,5,1880
1858,Arvid,M,5,1880
1859,Ashby,M,5,1880
1860,Augusta,M,5,1880
1861,Aurthur,M,5,1880
1862,Babe,M,5,1880
1863,Baldwin,M,5,1880
1864,Barnett,M,5,1880
1865,Bartholomew,M,5,1880
1866,Barton,M,5,1880
1867,Bernie,M,5,1880
1868,Blaine,M,5,1880
1869,Boston,M,5,1880
1870,Brad,M,5,1880
1871,Bradford,M,5,1880
1872,Bradley,M,5,1880
1873,Brooks,M,5,1880
1874,Buck,M,5,1880
1875,Budd,M,5,1880
1876,Ceylon,M,5,1880
1877,Chalmers,M,5,1880
1878,Chesley,M,5,1880
1879,Chin,M,5,1880
1880,Cleo,M,5,1880
1881,Crockett,M,5,1880
1882,Cyril,M,5,1880
1883,Daisy,M,5,1880
1884,Denver,M,5,1880
1885,Dow,M,5,1880
1886,Duff,M,5,1880
1887,Edie,M,5,1880
1888,Edith,M,5,1880
1889,Elick,M,5,1880
1890,Elie,M,5,1880
1891,Eliga,M,5,1880
1892,Eliseo,M,5,1880
1893,Elroy,M,5,1880
1894,Ely,M,5,1880
1895,Ennis,M,5,1880
1896,Enrique,M,5,1880
1897,Erasmus,M,5,1880
1898,Esau,M,5,1880
1899,Everette,M,5,1880
1900,Firman,M,5,1880
1901,Fleming,M,5,1880
1902,Flora,M,5,1880
1903,Gardner,M,5,1880
1904,Gee,M,5,1880
1905,Gorge,M,5,1880
1906,Gottlieb,M,5,1880
1907,Gregorio,M,5,1880
1908,Gregory,M,5,1880
1909,Gustavus,M,5,1880
1910,Halsey,M,5,1880
1911,Handy,M,5,1880
1912,Hardie,M,5,1880
1913,Harl,M,5,1880
1914,Hayden,M,5,1880
1915,Hays,M,5,1880
1916,Hermon,M,5,1880
1917,Hershel,M,5,1880
1918,Holly,M,5,1880
1919,Hosteen,M,5,1880
1920,Hoyt,M,5,1880
1921,Hudson,M,5,1880
1922,Huey,M,5,1880
1923,Humphrey,M,5,1880
1924,Hunt,M,5,1880
1925,Hyrum,M,5,1880
1926,Irven,M,5,1880
1927,Isam,M,5,1880
1928,Ivy,M,5,1880
1929,Jabez,M,5,1880
1930,Jewel,M,5,1880
1931,Jodie,M,5,1880
1932,Judd,M,5,1880
1933,Julious,M,5,1880
1934,Justice,M,5,1880
1935,Katherine,M,5,1880
1936,Kelly,M,5,1880
1937,Kit,M,5,1880
1938,Knute,M,5,1880
1939,Lavern,M,5,1880
1940,Lawyer,M,5,1880
1941,Layton,M,5,1880
1942,Leonidas,M,5,1880
1943,Lewie,M,5,1880
1944,Lillie,M,5,1880
1945,Linwood,M,5,1880
1946,Loran,M,5,1880
1947,Lorin,M,5,1880
1948,Mace,M,5,1880
1949,Malcom,M,5,1880
1950,Manly,M,5,1880
1951,Manson,M,5,1880
1952,Matthias,M,5,1880
1953,Mattie,M,5,1880
1954,Merida,M,5,1880
1955,Miner,M,5,1880
1956,Montgomery,M,5,1880
1957,Moroni,M,5,1880
1958,Murdock,M,5,1880
1959,Myrtle,M,5,1880
1960,Nate,M,5,1880
1961,Nathanial,M,5,1880
1962,Nimrod,M,5,1880
1963,Nora,M,5,1880
1964,Norval,M,5,1880
1965,Nova,M,5,1880
1966,Orion,M,5,1880
1967,Orla,M,5,1880
1968,Orrie,M,5,1880
1969,Payton,M,5,1880
1970,Philo,M,5,1880
1971,Phineas,M,5,1880
1972,Presley,M,5,1880
